OrderID,OrderDate,CustomerID,ProductID,RegionID,Quantity,Revenue,Cost
1589,2025-05-26,77,24,R1,4,33140,26014.6
1590,2025-02-09,71,29,R1,2,19932,11495.74
1591,2025-12-18,61,25,R4,7,13069,10267.12
1592,2025-06-14,27,18,R1,8,14920,11503.47
1593,2025-05-10,58,17,R1,1,3969,3053.37
1594,2025-08-18,21,3,R1,2,7420,5328.55
1595,2025-10-31,8,3,R3,3,19398,11818.51
1596,2025-01-15,13,5,R2,6,45960,29501.39
1597,2025-09-17,2,28,R3,6,10182,7859.4
1598,2025-01-03,20,28,R4,3,23382,17954.17
1599,2025-03-01,95,17,R3,2,3156,1855.32
1600,2025-12-13,62,29,R2,2,11236,8755.66
1601,2025-08-12,5,17,R4,3,19266,10858.93
1602,2025-02-20,5,9,R2,3,8922,5651.68
1603,2025-06-30,85,8,R1,7,60809,35176.0
1604,2025-07-07,37,10,R2,7,59129,36833.14
1605,2025-01-25,81,29,R3,2,4770,3390.28
1606,2025-05-26,47,27,R4,2,10948,7670.96
1607,2025-02-24,49,18,R1,8,4640,3611.72
1608,2025-07-23,98,6,R2,2,13452,7643.54
1609,2025-10-06,14,11,R4,7,25662,21011.78
1610,2025-08-08,3,6,R4,6,33102,18617.34
1611,2025-12-07,39,22,R1,3,14265,8327.57
1612,2025-12-26,86,26,R1,6,17760,13902.75
1613,2025-02-16,40,29,R3,7,57127,40592.24
1614,2025-08-22,7,10,R4,5,17580,13226.31
1615,2025-10-07,6,30,R2,1,7175,4172.71
1616,2025-11-26,45,6,R4,1,6732,5230.76
1617,2025-02-09,58,17,R1,2,18908,15002.56
1618,2025-01-24,95,4,R3,4,30736,22602.07
1619,2025-03-26,18,30,R3,8,71856,57725.91
1620,2025-12-23,84,3,R3,7,16219,10522.74
1621,2025-03-27,85,15,R2,8,72904,42046.2
1622,2025-01-21,28,14,R1,3,26520,19193.58
1623,2025-04-12,98,21,R4,3,24036,15791.92
1624,2025-11-13,88,8,R3,7,7483,5306.48
1625,2025-09-26,66,29,R4,1,1942,1392.94
1626,2025-08-21,92,10,R4,8,66208,37350.66
1627,2025-02-11,51,25,R3,4,21604,12710.67
1628,2025-05-13,41,12,R2,6,56976,43544.23
1629,2025-10-30,18,23,R4,3,19854,15740.05
1630,2025-01-28,79,2,R3,7,22883,16015.35
1631,2025-11-02,39,4,R1,6,8388,5448.7
1632,2025-06-23,43,23,R1,3,23280,17801.21
1633,2025-05-12,23,5,R3,1,6225,4585.42
1634,2025-08-25,16,17,R1,7,37744,25049.8
1635,2025-10-24,92,15,R4,3,28302,16780.85
1636,2025-11-05,7,8,R2,5,26690,19537.12
1637,2025-10-26,12,24,R3,5,38535,24624.98
1638,2025-05-15,54,5,R2,4,28488,19674.43
1639,2025-03-16,22,6,R3,1,978,750.07
1640,2025-11-14,63,13,R1,8,44808,36028.42
1641,2025-03-23,71,28,R3,3,5904,4197.31
1642,2025-07-13,45,22,R4,2,18936,15352.82
1643,2025-07-24,46,16,R4,5,27890,22615.51
1644,2025-10-03,40,4,R3,2,19832,10961.21
1645,2025-12-12,49,20,R4,8,59624,34383.92
1646,2025-10-22,12,1,R3,5,16840,9916.37
1647,2025-02-02,52,3,R2,1,3937,2620.94
1648,2025-11-04,7,5,R1,5,18535,14603.22
1649,2025-05-12,60,13,R2,7,68964,51124.36
1650,2025-05-26,84,12,R4,4,28928,17965.27
1651,2025-12-29,65,6,R1,3,17751,14146.21
1652,2025-01-25,30,28,R4,8,74936,41941.38
1653,2025-03-03,24,23,R2,2,9106,7236.49
1654,2025-02-18,71,18,R2,7,24535,19346.18
1655,2025-06-13,8,11,R2,2,11848,7762.17
1656,2025-06-15,73,23,R2,5,14160,9314.3
1657,2025-12-10,89,24,R4,8,15952,12329.88
1658,2025-06-18,61,23,R1,5,41320,24810.75
1659,2025-05-18,68,24,R4,8,57632,38136.75
1660,2025-02-03,44,26,R2,5,36890,25160.37
1661,2025-08-16,4,8,R1,7,54124,34294.24
1662,2025-10-01,65,18,R1,5,33840,23797.61
1663,2025-08-13,7,2,R2,3,5727,4047.19
1664,2025-05-19,67,13,R4,5,37065,22099.56
1665,2025-12-08,81,25,R1,1,7134,4128.54
1666,2025-04-25,2,10,R1,6,49398,39179.51
1667,2025-06-26,13,4,R1,5,45335,29282.77
1668,2025-08-16,49,29,R1,8,36592,20807.03
1669,2025-07-03,29,27,R3,7,46214,34547.36
1670,2025-02-22,6,27,R2,2,7306,4841.25
1671,2025-06-16,34,2,R3,6,55524,36683.13
1672,2025-07-08,45,8,R4,6,17802,12033.62
1673,2025-07-07,67,28,R3,3,21696,15109.67
1674,2025-05-19,99,12,R2,7,40516,24483.27
1675,2025-02-14,89,8,R2,7,16702,9817.19
1676,2025-11-27,82,21,R1,5,36565,27643.62
1677,2025-09-27,91,11,R3,2,1996,1305.11
1678,2025-01-08,53,22,R4,5,4740,3078.73
1679,2025-04-16,45,20,R4,7,16695,9278.27
1680,2025-07-24,33,14,R3,5,34080,22522.61
1681,2025-02-28,17,1,R4,8,62992,45341.6
1682,2025-05-30,4,30,R1,1,8057,6379.95
1683,2025-01-25,63,11,R4,1,9593,6612.65
1684,2025-11-27,39,21,R2,7,12131,9938.34
1685,2025-02-22,56,10,R2,4,2784,2038.78
1686,2025-05-24,36,24,R4,3,1824,1331.56
1687,2025-01-28,60,21,R4,2,3108,2157.19
1688,2025-06-30,42,16,R4,3,4701,3644.52
1689,2025-12-01,4,1,R2,7,48678,36844.07
1690,2025-03-09,65,15,R4,6,15846,8787.97
1691,2025-12-27,24,6,R1,5,10170,6977.43
1692,2025-01-19,96,11,R2,7,20573,15204.36
1693,2025-12-24,30,14,R4,2,15700,9089.95
1694,2025-03-19,94,29,R3,6,22968,13531.67
1695,2025-03-05,76,15,R2,4,29628,17179.86
1696,2025-12-25,93,23,R1,3,11454,6445.61
1697,2025-10-26,81,3,R2,5,45820,30510.79
1698,2025-01-31,50,21,R2,5,47285,26789.44
1699,2025-12-27,97,22,R1,8,46768,37329.16
1700,2025-07-12,6,5,R3,7,60571,35856.12
1701,2025-09-10,23,16,R4,5,21480,14331.72
1702,2025-04-19,27,10,R4,4,21016,15672.21
1703,2025-05-21,66,14,R3,8,33912,21602.15
1704,2025-12-19,48,30,R3,3,22182,12354.3
1705,2025-08-14,68,24,R2,5,45180,29748.49
1706,2025-02-03,51,14,R3,6,19392,15869.23
1707,2025-08-28,83,4,R4,5,19765,11698.13
1708,2025-09-16,54,17,R4,3,15192,12309.75
1709,2025-02-24,40,17,R1,6,14316,10305.02
1710,2025-08-04,43,27,R4,7,23499,13862.35
1711,2025-07-06,58,11,R1,8,62360,43133.52
1712,2025-09-03,26,23,R1,2,18564,10839.95
1713,2025-10-01,6,24,R4,7,37702,29481.41
1714,2025-07-28,54,11,R4,6,22518,15192.53
1715,2025-09-22,4,24,R3,6,54018,36914.85
1716,2025-10-25,30,14,R4,2,18928,13867.67
1717,2025-05-05,98,25,R2,5,24110,15081.77
1718,2025-09-29,100,25,R1,1,4181,2890.6
1719,2025-05-06,40,10,R2,3,20805,11836.95
1720,2025-04-29,82,12,R4,2,10064,7510.93
1721,2025-07-08,89,19,R2,3,21579,15418.79
1722,2025-11-28,39,8,R2,3,1269,1030.94
1723,2025-10-08,21,30,R4,4,15916,11900.84
1724,2025-11-11,49,4,R2,6,43872,25396.31
1725,2025-04-28,67,12,R4,4,35620,21938.26
1726,2025-09-08,57,5,R3,4,2660,1988.85
1727,2025-01-10,56,20,R2,7,47705,29570.82
1728,2025-09-02,62,7,R2,1,1869,1464.12
1729,2025-07-07,98,10,R4,6,40458,28162.39
1730,2025-03-13,10,14,R3,7,27867,16777.0
1731,2025-04-26,17,13,R3,4,2576,1569.77
1732,2025-11-08,58,14,R1,3,8958,5372.75
1733,2025-03-29,98,18,R4,8,9248,5598.37
1734,2025-03-13,41,23,R4,6,4086,2868.15
1735,2025-07-08,35,14,R2,2,14094,9399.08
1736,2025-03-20,4,28,R2,6,23730,14627.96
1737,2025-10-14,60,25,R2,1,3247,2596.68
1738,2025-12-26,71,27,R4,7,51499,32948.8
1739,2025-03-28,34,21,R2,5,23730,18823.3
1740,2025-11-22,87,5,R4,3,15900,9892.77
1741,2025-09-14,3,17,R1,4,28100,17420.19
1742,2025-11-21,33,6,R1,8,45400,30120.16
1743,2025-03-08,63,19,R3,2,3130,2320.95
1744,2025-10-14,51,9,R4,4,28036,22359.43
1745,2025-06-30,79,19,R2,8,77672,43557.68
1746,2025-12-15,78,4,R1,2,12844,8500.67
1747,2025-03-17,92,18,R4,5,27420,19583.87
1748,2025-07-29,15,4,R4,5,46055,29119.49
1749,2025-03-24,78,16,R1,7,68348,47152.7
1750,2025-06-28,48,23,R1,7,63427,41981.91
1751,2025-04-30,65,1,R4,4,12808,9001.87
1752,2025-03-11,41,17,R2,7,7875,5221.18
1753,2025-05-07,77,25,R4,3,10494,7805.09
1754,2025-06-26,69,26,R3,7,69076,45369.66
1755,2025-07-03,37,19,R3,5,41195,25499.62
1756,2025-06-03,4,7,R4,1,6181,4464.41
1757,2025-02-17,77,17,R3,1,222,128.87
1758,2025-06-22,36,28,R1,4,28736,19489.83
1759,2025-02-05,40,28,R4,2,604,341.48
1760,2025-11-05,87,15,R3,6,25758,20809.85
1761,2025-03-01,36,5,R2,7,54152,41048.94
1762,2025-10-21,44,30,R4,6,45240,28182.04
1763,2025-07-10,36,19,R3,5,15345,12153.16
1764,2025-02-07,73,14,R3,6,1344,934.69
1765,2025-11-03,58,10,R1,5,48630,39045.4
1766,2025-08-14,67,12,R3,5,24430,18105.45
1767,2025-06-23,24,4,R3,4,38212,25161.39
1768,2025-04-21,48,18,R1,1,9238,7293.84
1769,2025-04-04,72,14,R1,4,31556,20133.26
1770,2025-01-08,70,16,R2,8,61528,49995.77
1771,2025-01-22,61,12,R1,4,27916,21059.38
1772,2025-02-13,22,22,R2,6,45540,36412.08
1773,2025-04-08,43,11,R1,7,12390,9400.42
1774,2025-04-19,77,30,R3,6,53616,38280.25
1775,2025-03-16,73,14,R3,6,36546,26812.46
1776,2025-12-12,25,13,R1,7,41727,27127.65
1777,2025-09-22,13,3,R1,3,16776,10504.71
1778,2025-06-02,9,12,R4,8,70584,57508.08
1779,2025-10-16,52,1,R4,6,10602,6361.35
1780,2025-04-20,17,3,R1,5,3700,2075.53
1781,2025-08-01,12,19,R1,4,33736,22669.67
1782,2025-11-16,3,14,R3,2,18382,13958.84
1783,2025-03-13,96,13,R3,4,24688,13803.4
1784,2025-08-18,16,25,R3,7,7231,5636.94
1785,2025-06-05,56,11,R2,8,43368,32644.96
1786,2025-04-26,28,11,R1,5,12910,10217.52
1787,2025-02-20,32,9,R3,7,47222,33076.26
1788,2025-03-26,8,24,R2,1,8436,5986.66
1789,2025-11-08,1,10,R3,1,6973,4940.08
1790,2025-06-25,95,25,R4,7,26425,16945.66
1791,2025-11-17,33,15,R1,8,49232,33489.85
1792,2025-09-10,85,26,R2,5,30410,20784.86
1793,2025-04-29,71,10,R3,3,21042,16842.63
1794,2025-03-30,56,5,R3,8,75208,53014.36
1795,2025-02-22,85,26,R2,4,4556,2552.83
1796,2025-08-30,5,22,R4,1,9848,5606.36
1797,2025-01-23,18,2,R3,8,35632,22853.38
1798,2025-09-27,83,23,R4,6,9582,6129.01
1799,2025-04-25,91,14,R1,7,28847,22776.22
1800,2025-07-19,22,1,R1,4,26292,20779.35
1801,2025-12-28,30,3,R4,5,33335,26353.69
1802,2025-06-25,4,2,R2,7,31668,18990.54
1803,2025-04-25,74,21,R1,3,15888,9744.74
1804,2025-12-27,54,20,R2,6,7848,4653.78
1805,2025-06-21,86,21,R3,5,39505,29108.2
1806,2025-03-15,2,21,R1,4,8200,6609.0
1807,2025-07-16,65,7,R3,7,41685,33592.06
1808,2025-08-12,66,30,R4,7,15617,12463.61
1809,2025-05-26,66,12,R2,4,17572,13347.51
1810,2025-02-05,14,21,R3,6,50736,30252.74
1811,2025-11-23,88,27,R4,8,69808,48050.73
1812,2025-07-06,31,12,R2,6,31740,19527.37
1813,2025-05-02,55,28,R1,3,26112,15736.96
1814,2025-09-07,15,26,R1,4,32416,24224.52
1815,2025-01-06,66,8,R4,8,37808,26623.67
1816,2025-09-28,45,8,R1,1,7072,5364.76
1817,2025-08-11,67,25,R2,8,43464,33388.32
1818,2025-01-21,26,26,R4,2,19618,15598.01
1819,2025-06-18,44,8,R4,7,32697,24521.44
1820,2025-12-16,83,12,R3,7,22652,17329.11
1821,2025-09-30,78,4,R3,5,38230,28201.53
1822,2025-08-26,57,19,R3,3,15651,11758.17
1823,2025-09-22,12,10,R4,7,27790,22362.0
1824,2025-05-24,50,21,R3,1,5638,3752.11
1825,2025-07-21,20,2,R4,1,4742,2729.3
1826,2025-06-10,98,28,R4,3,12858,7528.6
1827,2025-10-27,70,25,R4,6,21600,17164.45
1828,2025-11-16,12,11,R1,7,18886,10907.53
1829,2025-08-26,84,26,R2,8,32680,24711.73
1830,2025-08-02,77,28,R4,7,68271,41442.82
1831,2025-04-18,37,23,R2,5,19955,11538.26
1832,2025-07-17,88,15,R3,7,45591,32526.15
1833,2025-12-04,56,24,R3,8,53768,32802.39
1834,2025-12-11,20,15,R4,4,34256,19820.07
1835,2025-09-01,15,6,R3,5,8120,6182.26
1836,2025-07-27,43,13,R1,8,29352,23490.8
1837,2025-06-25,81,5,R4,8,49528,32912.47
1838,2025-12-06,87,18,R3,6,46572,31707.46
1839,2025-08-12,52,19,R4,2,808,547.06
1840,2025-05-31,73,6,R1,8,64120,46861.58
1841,2025-08-04,100,7,R2,1,9514,7707.88
1842,2025-10-03,49,12,R4,8,46536,28677.25
1843,2025-02-03,44,28,R1,5,33760,23714.01
1844,2025-08-24,2,5,R3,6,38316,30419.48
1845,2025-05-15,45,4,R3,2,3946,3026.63
1846,2025-10-11,23,13,R3,1,8502,4877.12
1847,2025-06-05,66,7,R4,4,9880,7317.26
1848,2025-07-17,12,15,R3,4,24944,15758.0
1849,2025-05-20,25,10,R3,7,65688,36934.34
1850,2025-12-14,79,6,R4,6,16272,11769.35
1851,2025-01-16,1,13,R2,1,1254,1021.61
1852,2025-06-25,44,30,R1,3,4917,2869.33
1853,2025-08-14,85,3,R4,7,27034,15236.61
1854,2025-10-23,99,17,R4,1,5224,3202.72
1855,2025-05-22,18,10,R3,8,60576,39614.48
1856,2025-12-08,69,1,R1,6,42054,24725.65
1857,2025-01-22,65,28,R2,5,5480,3264.76
1858,2025-05-06,11,28,R3,5,24800,15554.15
1859,2025-09-21,42,11,R2,7,13916,11029.74
1860,2025-01-01,27,13,R3,4,34700,23249.44
1861,2025-05-16,83,8,R1,2,15318,11833.11
1862,2025-08-10,45,17,R3,7,7777,5361.72
1863,2025-07-18,42,5,R4,5,7510,5136.6
1864,2025-06-08,31,15,R1,2,3222,2561.81
1865,2025-02-12,51,30,R1,1,9957,7979.52
1866,2025-04-16,44,26,R4,7,21056,12086.64
1867,2025-09-17,96,11,R2,3,20712,12690.42
1868,2025-01-21,8,25,R1,2,18890,10887.31
1869,2025-06-28,21,22,R1,5,39255,22260.93
1870,2025-07-13,14,8,R4,7,28140,20516.6
1871,2025-03-25,74,24,R4,6,6312,4722.49
1872,2025-03-18,60,24,R2,4,17452,13397.47
1873,2025-02-07,12,30,R2,6,3594,2119.6
1874,2025-06-24,84,27,R3,5,11580,8873.24
1875,2025-10-24,32,8,R2,7,28378,16695.57
1876,2025-11-15,92,20,R2,4,28784,17180.26
1877,2025-07-11,48,7,R3,4,7024,4991.88
1878,2025-05-31,62,6,R1,2,1766,1037.18
1879,2025-04-16,75,5,R4,3,1161,753.66
1880,2025-12-19,83,3,R1,5,11830,9636.49
1881,2025-09-20,89,17,R2,5,41000,28529.42
1882,2025-10-12,63,18,R3,8,19104,11535.17
1883,2025-08-27,77,28,R1,6,46710,31479.21
1884,2025-11-19,33,27,R3,4,32880,23790.11
1885,2025-02-02,98,26,R4,8,32752,21505.81
1886,2025-04-23,18,1,R2,7,19880,14695.75
1887,2025-05-10,97,1,R3,3,18438,10990.9
1888,2025-05-21,90,20,R4,2,11222,8799.51
1889,2025-08-09,59,6,R1,3,17763,12001.16
1890,2025-06-07,14,11,R3,4,6316,3480.38
1891,2025-07-12,49,19,R2,8,12448,7127.08
1892,2025-01-05,40,17,R4,3,18021,11267.72
1893,2025-03-03,25,5,R2,3,22686,13979.67
1894,2025-02-03,43,4,R3,2,3276,2424.31
1895,2025-03-14,62,11,R2,8,70016,50894.58
1896,2025-06-16,12,2,R1,8,38224,26719.93
1897,2025-11-14,51,25,R2,4,8096,6067.3
1898,2025-03-14,26,9,R3,3,627,456.19
1899,2025-02-26,70,16,R3,7,15834,11348.48
1900,2025-01-31,80,29,R1,1,5312,3800.12
1901,2025-11-27,5,24,R1,1,592,340.05
1902,2025-10-10,50,2,R2,8,31968,24843.64
1903,2025-05-16,17,3,R2,4,29808,22393.81
1904,2025-05-09,16,14,R3,4,39276,26006.78
1905,2025-03-13,53,29,R1,7,14672,9569.59
1906,2025-01-20,29,19,R3,7,2807,2205.57
1907,2025-04-24,67,24,R2,1,3152,2351.16
1908,2025-04-15,97,28,R4,4,19556,13306.63
1909,2025-09-15,74,11,R2,3,19482,14172.77
1910,2025-03-15,39,6,R3,2,2350,1825.3
1911,2025-11-21,71,26,R2,6,26700,21505.45
1912,2025-01-22,47,10,R1,4,12724,8644.4
1913,2025-07-24,26,23,R3,6,13518,10167.07
1914,2025-05-21,30,25,R4,2,7994,5858.07
1915,2025-05-12,43,18,R1,4,37792,27250.74
1916,2025-12-04,8,17,R4,7,24416,13612.27
1917,2025-12-06,1,12,R2,2,14026,7939.88
1918,2025-05-03,37,2,R2,3,28068,17464.61
1919,2025-05-10,36,12,R2,8,49248,28946.53
1920,2025-09-30,73,17,R2,5,8045,4920.73
1921,2025-01-21,41,18,R3,1,5785,3662.09
1922,2025-01-16,53,29,R4,7,25550,17446.79
1923,2025-02-21,83,29,R1,1,9200,5517.23
1924,2025-11-02,82,2,R1,4,27588,21074.64
1925,2025-01-08,25,21,R1,3,29241,22809.45
1926,2025-10-06,58,2,R2,4,24680,16778.26
1927,2025-03-20,43,29,R1,6,18708,11582.64
1928,2025-03-12,37,26,R4,2,4992,3696.26
1929,2025-04-19,74,25,R1,4,33344,25030.52
1930,2025-06-30,73,20,R3,6,22074,14759.86
1931,2025-06-04,88,1,R2,7,6951,5292.14
1932,2025-03-14,84,4,R1,2,9628,7474.12
1933,2025-11-01,69,6,R3,4,6424,4500.86
1934,2025-10-15,51,19,R3,7,36617,22797.69
1935,2025-11-21,36,7,R1,4,31496,17873.7
1936,2025-04-23,27,21,R1,8,4952,3501.0
1937,2025-07-03,97,28,R1,1,585,327.81
1938,2025-04-16,48,25,R3,2,7416,5141.38
1939,2025-06-18,5,5,R3,2,8462,6723.09
1940,2025-01-20,23,8,R3,5,4970,3389.96
1941,2025-09-14,58,9,R1,7,22155,17036.92
1942,2025-03-12,71,18,R3,1,4848,3689.22
1943,2025-05-11,39,29,R4,8,71024,55179.86
1944,2025-11-14,77,18,R2,6,46200,27047.0
1945,2025-04-01,32,23,R1,7,65072,41117.37
1946,2025-07-15,59,17,R2,4,8924,5921.17
1947,2025-07-27,19,24,R1,8,57168,40325.73
1948,2025-09-27,55,27,R2,5,40150,22739.97
1949,2025-05-12,26,25,R3,4,20648,12041.64
1950,2025-03-28,100,3,R1,3,12531,8588.67
1951,2025-06-18,76,23,R2,8,8832,5221.64
1952,2025-01-10,34,9,R2,7,30303,23758.11
1953,2025-01-12,35,11,R2,2,13690,8749.04
1954,2025-02-22,2,27,R2,8,25528,14436.39
1955,2025-05-31,32,7,R2,5,23355,13709.78
1956,2025-10-01,33,10,R3,4,31512,18451.58
1957,2025-09-21,52,30,R4,6,17406,12145.39
1958,2025-01-16,82,27,R1,4,8952,7132.9
1959,2025-09-30,59,14,R3,3,19125,15145.31
1960,2025-10-13,52,15,R1,2,524,326.65
1961,2025-04-30,60,10,R1,7,46116,30436.7
1962,2025-03-21,1,28,R4,7,30898,18117.64
1963,2025-11-22,74,24,R1,7,29421,22065.41
1964,2025-01-19,45,28,R3,8,43880,34013.67
1965,2025-02-13,56,8,R4,4,10160,6044.36
1966,2025-03-30,33,10,R4,7,64659,42249.45
1967,2025-08-24,5,27,R3,6,51150,29774.7
1968,2025-08-15,62,22,R4,8,66336,47194.79
1969,2025-01-31,88,19,R3,6,28926,16937.23
1970,2025-12-16,69,9,R4,3,27819,16522.71
1971,2025-11-30,91,2,R1,8,43712,34041.94
1972,2025-06-26,35,15,R4,2,15934,9134.9
1973,2025-03-14,3,17,R1,7,12341,8289.27
1974,2025-01-01,18,30,R3,1,5785,4261.65
1975,2025-07-18,7,4,R2,5,17705,10518.23
1976,2025-11-24,47,30,R2,4,35800,21737.71
1977,2025-04-04,89,23,R2,4,36488,21477.72
1978,2025-04-17,31,8,R4,1,4095,2740.65
1979,2025-03-21,31,16,R3,7,49420,30096.54
1980,2025-06-28,7,11,R1,8,2232,1355.58
1981,2025-05-12,7,10,R4,4,20864,15966.58
1982,2025-10-06,55,19,R3,1,5881,3482.88
1983,2025-03-15,67,7,R4,6,39492,22815.69
1984,2025-11-12,22,7,R1,8,66760,48943.63
1985,2025-10-27,100,9,R4,6,22068,13747.18
1986,2025-03-23,89,12,R3,5,22285,12759.99
1987,2025-04-03,77,29,R3,8,32216,25087.76
1988,2025-08-14,32,6,R2,3,12237,6842.43
1989,2025-08-27,35,14,R1,7,33558,20486.75
1990,2025-01-25,50,1,R2,3,12264,8976.58
1991,2025-07-27,36,26,R2,5,21085,17264.19
1992,2025-06-30,62,15,R2,8,72856,47198.12
1993,2025-04-29,96,17,R2,8,27312,20380.52
1994,2025-04-22,29,19,R3,6,30888,20680.42
1995,2025-12-19,49,23,R4,8,67752,46779.17
1996,2025-12-29,49,9,R3,4,26216,17723.67
1997,2025-05-12,27,26,R3,1,4467,2587.67
1998,2025-03-14,76,9,R3,4,6004,3914.87
1999,2025-07-26,79,3,R4,8,37088,29304.08
2000,2025-06-05,30,24,R4,7,65576,45789.2
2001,2025-04-28,38,9,R1,8,75552,44694.07
2002,2025-05-13,38,4,R2,4,1764,1154.29
2003,2025-09-08,76,19,R2,7,17871,14354.76
2004,2025-01-19,74,26,R2,5,32000,20382.82
2005,2025-06-03,14,25,R3,1,4410,3204.03
2006,2025-11-22,29,2,R1,1,3234,2595.21
2007,2025-10-30,84,26,R3,5,33905,27012.44
2008,2025-08-28,96,13,R2,5,20870,15270.82
2009,2025-04-18,16,18,R3,4,20888,13149.55
2010,2025-06-08,96,30,R2,2,11952,7213.05
2011,2025-02-03,67,1,R3,2,11368,7288.15
2012,2025-08-17,75,16,R3,3,17280,10839.73
2013,2025-02-16,59,1,R1,8,27112,21016.31
2014,2025-03-20,23,3,R2,2,18586,13936.52
2015,2025-12-31,71,28,R1,5,17490,10462.67
2016,2025-02-10,19,26,R4,2,18468,11090.43
2017,2025-12-04,61,6,R4,3,17166,9865.83
2018,2025-09-06,49,18,R3,1,5081,3281.24
2019,2025-02-06,59,18,R2,3,16872,11321.26
2020,2025-11-29,86,26,R2,6,9978,7474.42
2021,2025-02-19,45,23,R2,1,5945,4635.73
2022,2025-03-27,67,7,R1,4,21700,14904.32
2023,2025-11-27,4,19,R4,4,14040,8901.21
2024,2025-02-21,76,27,R4,6,56100,33841.89
2025,2025-06-20,25,6,R2,2,4274,3283.05
2026,2025-02-27,16,8,R3,6,42024,28537.29
2027,2025-04-10,55,5,R3,7,45304,34853.86
2028,2025-05-07,1,13,R3,5,7885,5275.59
2029,2025-07-30,96,7,R2,7,45171,31370.35
2030,2025-09-10,53,10,R4,1,7250,5117.43
2031,2025-07-27,37,28,R4,6,23028,16432.53
2032,2025-03-11,64,16,R1,8,61880,48276.83
2033,2025-04-19,20,6,R4,8,41360,23195.43
2034,2025-06-15,12,12,R1,3,6846,4171.91
2035,2025-09-30,35,23,R1,1,8355,5425.91
2036,2025-07-25,89,27,R2,4,31352,23641.78
2037,2025-09-07,7,26,R2,6,54516,42757.25
2038,2025-10-14,22,29,R4,1,448,323.07
2039,2025-02-16,75,8,R4,7,15218,12019.06
2040,2025-09-17,37,9,R4,8,17744,10942.41
2041,2025-10-29,91,23,R4,5,43315,34961.46
2042,2025-01-10,79,6,R2,8,7704,5999.97
2043,2025-05-07,42,19,R4,4,24604,17634.32
2044,2025-09-12,41,26,R4,6,35592,26146.84
2045,2025-03-22,82,21,R3,7,59696,48338.23
2046,2025-03-01,32,24,R1,6,46404,30019.29
2047,2025-01-11,13,14,R2,3,13362,9419.73
2048,2025-11-13,1,9,R2,7,38759,24667.54
2049,2025-02-15,26,8,R4,7,39641,23320.17
2050,2025-04-16,67,22,R3,5,17930,11461.37
2051,2025-06-21,47,13,R4,8,33072,26631.07
2052,2025-12-09,96,10,R2,8,6656,5018.2
2053,2025-07-22,100,11,R3,1,7736,5498.63
2054,2025-10-24,60,29,R4,4,15240,12235.08
2055,2025-04-05,77,22,R2,6,55128,42163.65
2056,2025-07-29,98,24,R3,2,8958,6169.1
2057,2025-02-08,1,15,R2,5,14120,8574.51
2058,2025-10-13,54,17,R3,3,8088,5465.95
2059,2025-08-18,94,13,R2,1,6481,3764.52
2060,2025-04-10,18,11,R2,4,32428,22750.39
2061,2025-01-18,67,23,R3,2,4192,2572.33
2062,2025-11-12,45,19,R1,1,8810,5907.7
2063,2025-06-18,72,14,R2,6,18096,13459.54
2064,2025-07-23,52,17,R4,4,35040,25222.25
2065,2025-09-03,33,1,R1,4,38564,28522.25
2066,2025-08-27,67,9,R1,2,14124,9474.46
2067,2025-07-16,15,20,R2,6,39840,23553.07
2068,2025-04-15,65,21,R3,3,21750,17408.93
2069,2025-11-20,34,10,R4,1,5851,3928.52
2070,2025-03-18,77,8,R2,5,9795,8010.8
2071,2025-08-06,29,18,R2,8,45296,28571.74
2072,2025-12-11,74,12,R3,5,50000,35837.48
2073,2025-02-21,8,10,R1,2,17610,12032.26
2074,2025-09-28,37,11,R1,8,10712,8262.6
2075,2025-12-14,95,9,R3,1,8941,5485.45
2076,2025-01-15,62,4,R2,2,8022,6361.48
2077,2025-01-11,49,23,R4,6,50112,37410.29
2078,2025-08-25,21,20,R1,7,63490,51687.06
2079,2025-05-08,25,15,R2,2,10294,6536.49
2080,2025-01-12,20,21,R2,2,1434,870.55
2081,2025-04-14,37,28,R3,2,1232,689.89
2082,2025-03-12,52,4,R3,8,60464,38578.87
2083,2025-03-25,2,23,R4,2,1856,1481.54
2084,2025-12-03,83,21,R4,3,14145,9598.29
2085,2025-04-28,72,26,R4,6,2346,1734.1
2086,2025-05-17,24,17,R1,1,453,341.56
2087,2025-02-07,90,4,R2,3,19311,13542.29
2088,2025-10-03,31,25,R3,4,35144,21782.68
2089,2025-08-02,84,20,R3,2,15770,12063.38
2090,2025-10-31,55,30,R1,8,60080,45742.32
2091,2025-04-09,42,8,R4,1,7401,4622.68
2092,2025-06-02,35,20,R3,2,7694,5452.86
2093,2025-09-07,95,2,R3,5,44770,26485.15
2094,2025-10-19,38,3,R4,4,30304,21306.54
2095,2025-08-06,10,20,R4,8,17448,12926.01
2096,2025-07-10,23,18,R4,6,13998,10175.49
2097,2025-08-17,77,15,R4,5,24810,20051.59
2098,2025-04-22,25,4,R3,6,52170,34328.97
2099,2025-01-06,85,12,R1,4,15212,11049.32
2100,2025-06-29,5,26,R2,5,41105,22709.59
2101,2025-09-10,89,9,R1,2,13930,9898.57
2102,2025-04-26,30,8,R4,3,15000,10235.12
2103,2025-04-26,47,9,R2,7,20818,15580.4
2104,2025-07-04,26,4,R1,5,8775,5698.4
2105,2025-10-10,24,9,R4,7,54593,30149.32
